timestamp,regiao,unidade,consumo_mwh,capacidade_mwh,prioridade,custo_rs_mwh
2026-01-15 18:00,Norte,NO-02,75.3,96.86,1,245.71
2026-01-15 18:00,Sudeste,SU-01,87.08,97.2,5,296.31
2026-01-15 18:00,Sudeste,SU-02,95.5,108.46,2,293.75
2026-01-15 18:00,Sul,SU-01,108.01,125.92,2,293.63
2026-01-15 18:00,Sul,SU-02,82.79,95.67,3,293.24
2026-01-15 19:00,Centro-Oeste,CE-01,73.96,89.31,2,257.54
2026-01-15 19:00,Centro-Oeste,CE-02,95.85,125.08,2,232.94
2026-01-15 19:00,Nordeste,NO-01,85.21,108.9,1,230.22
2026-01-15 19:00,Nordeste,NO-02,87.35,110.93,3,247.23
2026-01-15 19:00,Norte,NO-01,100.08,120.97,5,270.42
2026-01-15 19:00,Norte,NO-02,74.26,94.66,1,242.59
2026-01-15 19:00,Sudeste,SU-01,89.22,95.78,5,346.63
2026-01-15 19:00,Sudeste,SU-02,105.98,107.54,2,339.63
2026-01-15 19:00,Sul,SU-01,97.88,121.14,2,259.65
2026-01-15 19:00,Sul,SU-02,80.37,97.85,3,248.03
2026-01-15 20:00,Centro-Oeste,CE-01,77.18,91.69,2,267.73
2026-01-15 20:00,Centro-Oeste,CE-02,95.12,125.78,2,237.32
2026-01-15 20:00,Nordeste,NO-01,91.85,109.21,1,259.92
2026-01-15 20:00,Nordeste,NO-02,87.99,108.74,3,249.03
2026-01-15 20:00,Norte,NO-01,99.68,120.17,5,255.63
2026-01-15 20:00,Norte,NO-02,69.79,88.3,1,252.15
2026-01-15 20:00,Sudeste,SU-01,90.3,90.06,5,355.5
2026-01-15 20:00,Sudeste,SU-02,104.16,106.22,2,333.41
2026-01-15 20:00,Sul,SU-01,101.57,123.55,2,252.21
2026-01-15 20:00,Sul,SU-02,82.16,93.77,3,294.05
2026-01-15 21:00,Centro-Oeste,CE-01,81.29,84.26,2,334.26
2026-01-15 21:00,Centro-Oeste,CE-02,97.81,116.64,2,267.15
2026-01-15 21:00,Nordeste,NO-01,93.17,105.92,1,283.58
2026-01-15 21:00,Nordeste,NO-02,85.83,112.12,3,235.23
2026-01-15 21:00,Norte,NO-01,98.45,116.49,5,283.15
2026-01-15 21:00,Norte,NO-02,66.62,87.73,1,233.26
2026-01-15 21:00,Sudeste,SU-01,84.24,91.0,5,312.05
2026-01-15 21:00,Sudeste,SU-02,96.67,98.2,2,338.69
2026-01-15 21:00,Sul,SU-01,101.81,115.67,2,283.75
2026-01-15 21:00,Sul,SU-02,79.33,92.94,3,283.03
2026-01-15 22:00,Centro-Oeste,CE-01,81.27,91.08,2,297.75
2026-01-15 22:00,Centro-Oeste,CE-02,96.24,118.88,2,252.72
2026-01-15 22:00,Nordeste,NO-01,90.26,108.13,1,268.49
2026-01-15 22:00,Nordeste,NO-02,84.97,105.01,3,243.66
2026-01-15 22:00,Norte,NO-01,94.2,117.17,5,260.99
2026-01-15 22:00,Norte,NO-02,66.73,87.06,1,236.17
2026-01-15 22:00,Sudeste,SU-01,79.09,91.43,5,279.24
2026-01-15 22:00,Sudeste,SU-02,94.43,105.85,2,296.17
2026-01-15 22:00,Sul,SU-01,101.9,117.92,2,280.2
2026-01-15 22:00,Sul,SU-02,86.06,91.9,3,317.65
2026-01-15 23:00,Centro-Oeste,CE-01,73.18,88.46,2,260.3
2026-01-15 23:00,Centro-Oeste,CE-02,91.56,121.86,2,236.28
2026-01-15 23:00,Nordeste,NO-01,82.08,107.44,1,236.72
2026-01-15 23:00,Nordeste,NO-02,82.08,104.48,3,246.02
2026-01-15 23:00,Norte,NO-01,93.98,119.57,5,247.95
2026-01-15 23:00,Norte,NO-02,67.85,84.82,1,260.54
2026-01-15 23:00,Sudeste,SU-01,79.97,93.41,5,285.76
2026-01-15 23:00,Sudeste,SU-02,90.1,100.52,2,297.49
2026-01-15 23:00,Sul,SU-01,100.13,116.17,2,271.56
2026-01-15 23:00,Sul,SU-02,83.35,94.35,3,296.42
2026-01-16 00:00,Centro-Oeste,CE-01,75.13,86.24,2,283.1
2026-01-16 00:00,Centro-Oeste,CE-02,87.87,120.04,2,215.24
2026-01-16 00:00,Nordeste,NO-01,79.74,103.23,1,236.59
2026-01-16 00:00,Nordeste,NO-02,79.12,105.97,3,231.93
2026-01-16 00:00,Norte,NO-01,85.74,119.78,5,207.88
2026-01-16 00:00,Norte,NO-02,65.66,89.13,1,213.48
2026-01-16 00:00,Sudeste,SU-01,75.5,87.88,5,286.58
2026-01-16 00:00,Sudeste,SU-02,79.16,99.18,2,250.33
2026-01-16 00:00,Sul,SU-01,94.86,118.3,2,243.32
2026-01-16 00:00,Sul,SU-02,80.9,91.49,3,293.11
2026-01-16 01:00,Centro-Oeste,CE-01,64.66,86.29,2,219.56
2026-01-16 01:00,Centro-Oeste,CE-02,85.14,119.12,2,205.24
2026-01-16 01:00,Nordeste,NO-01,82.08,102.0,1,255.44
2026-01-16 01:00,Nordeste,NO-02,72.82,105.65,3,196.91
2026-01-16 01:00,Norte,NO-01,86.76,115.97,5,222.37
2026-01-16 01:00,Norte,NO-02,56.27,85.21,1,174.97
2026-01-16 01:00,Sudeste,SU-01,72.59,90.36,5,250.5
2026-01-16 01:00,Sudeste,SU-02,84.68,102.71,2,264.13
2026-01-16 01:00,Sul,SU-01,97.0,117.77,2,264.01
2026-01-16 01:00,Sul,SU-02,78.79,93.18,3,271.68
2026-01-16 02:00,Centro-Oeste,CE-01,61.1,84.88,2,218.16
2026-01-16 02:00,Centro-Oeste,CE-02,78.76,124.25,2,161.35
2026-01-16 02:00,Nordeste,NO-01,80.63,109.16,1,213.56
2026-01-16 02:00,Nordeste,NO-02,74.07,103.98,3,201.32
2026-01-16 02:00,Norte,NO-01,80.02,120.2,5,174.68
2026-01-16 02:00,Norte,NO-02,59.93,91.07,1,189.41
2026-01-16 02:00,Sudeste,SU-01,63.4,93.48,5,180.57
2026-01-16 02:00,Sudeste,SU-02,76.33,99.79,2,216.69
2026-01-16 02:00,Sul,SU-01,92.97,119.5,2,236.54
2026-01-16 02:00,Sul,SU-02,76.02,87.86,3,276.11
2026-01-16 03:00,Centro-Oeste,CE-01,59.86,86.77,2,186.98
2026-01-16 03:00,Centro-Oeste,CE-02,75.08,123.22,2,138.43
2026-01-16 03:00,Nordeste,NO-01,76.08,105.24,1,215.44
2026-01-16 03:00,Nordeste,NO-02,70.79,103.03,3,195.05
2026-01-16 03:00,Norte,NO-01,80.12,117.69,5,187.65
2026-01-16 03:00,Norte,NO-02,55.84,90.33,1,162.85
2026-01-16 03:00,Sudeste,SU-01,62.16,91.24,5,191.75
2026-01-16 03:00,Sudeste,SU-02,74.48,103.54,2,209.76
2026-01-16 03:00,Sul,SU-01,88.75,120.11,2,216.8
2026-01-16 03:00,Sul,SU-02,68.32,90.21,3,230.94
2026-01-16 04:00,Centro-Oeste,CE-01,56.0,88.26,2,166.88
2026-01-16 04:00,Centro-Oeste,CE-02,72.79,125.34,2,153.26
2026-01-16 04:00,Nordeste,NO-01,72.29,109.14,1,191.57
2026-01-16 04:00,Nordeste,NO-02,64.35,106.36,3,155.96
2026-01-16 04:00,Norte,NO-01,77.21,118.94,5,173.79
2026-01-16 04:00,Norte,NO-02,52.74,88.77,1,147.8
2026-01-16 04:00,Sudeste,SU-01,64.67,92.37,5,192.24
2026-01-16 04:00,Sudeste,SU-02,70.42,104.02,2,186.2
2026-01-16 04:00,Sul,SU-01,81.31,121.31,2,192.29
2026-01-16 04:00,Sul,SU-02,65.01,96.39,3,184.71
2026-01-16 05:00,Centro-Oeste,CE-01,53.27,89.62,2,159.03
2026-01-16 05:00,Centro-Oeste,CE-02,69.76,127.18,2,157.48
2026-01-16 05:00,Nordeste,NO-01,70.64,111.06,1,167.74
2026-01-16 05:00,Nordeste,NO-02,65.79,111.26,3,148.67
2026-01-16 05:00,Norte,NO-01,73.13,122.76,5,161.32
2026-01-16 05:00,Norte,NO-02,51.21,93.24,1,154.18
2026-01-16 05:00,Sudeste,SU-01,57.45,94.07,5,159.93
2026-01-16 05:00,Sudeste,SU-02,69.43,105.68,2,171.48
2026-01-16 05:00,Sul,SU-01,76.76,124.47,2,168.71
2026-01-16 05:00,Sul,SU-02,67.56,91.37,3,223.7
2026-01-16 06:00,Centro-Oeste,CE-01,52.81,93.62,2,141.71
2026-01-16 06:00,Centro-Oeste,CE-02,62.44,127.54,2,149.46
2026-01-16 06:00,Nordeste,NO-01,65.43,110.92,1,160.81
2026-01-16 06:00,Nordeste,NO-02,66.61,112.94,3,157.94
2026-01-16 06:00,Norte,NO-01,75.8,130.71,5,160.33
2026-01-16 06:00,Norte,NO-02,49.02,93.14,1,155.21
2026-01-16 06:00,Sudeste,SU-01,59.22,93.52,5,173.51
2026-01-16 06:00,Sudeste,SU-02,66.5,109.04,2,158.17
2026-01-16 06:00,Sul,SU-01,80.59,125.28,2,151.21
2026-01-16 06:00,Sul,SU-02,65.67,95.1,3,202.16
2026-01-16 07:00,Centro-Oeste,CE-01,52.97,92.95,2,151.87
2026-01-16 07:00,Centro-Oeste,CE-02,61.6,128.6,2,135.97
2026-01-16 07:00,Nordeste,NO-01,67.04,111.9,1,142.84
2026-01-16 07:00,Nordeste,NO-02,62.04,112.22,3,163.66
2026-01-16 07:00,Norte,NO-01,77.16,129.05,5,165.01
2026-01-16 07:00,Norte,NO-02,51.09,96.96,1,146.37
2026-01-16 07:00,Sudeste,SU-01,62.57,95.96,5,185.2
2026-01-16 07:00,Sudeste,SU-02,72.21,111.21,2,173.77
2026-01-16 07:00,Sul,SU-01,76.86,127.51,2,142.4
2026-01-16 07:00,Sul,SU-02,61.84,95.61,3,182.24
2026-01-16 08:00,Centro-Oeste,CE-01,50.46,95.35,2,151.43
2026-01-16 08:00,Centro-Oeste,CE-02,62.59,133.69,2,143.58
2026-01-16 08:00,Nordeste,NO-01,64.97,115.52,1,141.38
2026-01-16 08:00,Nordeste,NO-02,64.68,117.27,3,146.3
2026-01-16 08:00,Norte,NO-01,76.38,128.0,5,153.61
2026-01-16 08:00,Norte,NO-02,54.11,98.08,1,144.21
2026-01-16 08:00,Sudeste,SU-01,62.25,98.15,5,168.61
2026-01-16 08:00,Sudeste,SU-02,68.73,111.66,2,165.46
2026-01-16 08:00,Sul,SU-01,77.79,128.58,2,158.99
2026-01-16 08:00,Sul,SU-02,64.14,99.69,3,165.96
2026-01-16 09:00,Centro-Oeste,CE-01,49.93,98.72,2,155.64
2026-01-16 09:00,Centro-Oeste,CE-02,65.97,132.82,2,142.38
2026-01-16 09:00,Nordeste,NO-01,69.12,115.66,1,163.09
2026-01-16 09:00,Nordeste,NO-02,62.2,113.9,3,145.64
2026-01-16 09:00,Norte,NO-01,76.81,132.87,5,143.63
2026-01-16 09:00,Norte,NO-02,52.58,100.88,1,164.63
2026-01-16 09:00,Sudeste,SU-01,61.72,101.52,5,140.44
2026-01-16 09:00,Sudeste,SU-02,74.47,115.08,2,180.74
2026-01-16 09:00,Sul,SU-01,77.2,130.06,2,159.74
2026-01-16 09:00,Sul,SU-02,63.3,99.57,3,168.36
2026-01-16 10:00,Centro-Oeste,CE-01,51.33,101.72,2,135.44
2026-01-16 10:00,Centro-Oeste,CE-02,64.88,133.39,2,151.78
2026-01-16 10:00,Nordeste,NO-01,71.02,114.03,1,165.13
2026-01-16 10:00,Nordeste,NO-02,66.6,122.48,3,161.48
2026-01-16 10:00,Norte,NO-01,79.82,133.1,5,144.89
2026-01-16 10:00,Norte,NO-02,57.26,98.05,1,146.66
2026-01-16 10:00,Sudeste,SU-01,65.13,100.57,5,184.56
2026-01-16 10:00,Sudeste,SU-02,78.31,113.93,2,187.11
2026-01-16 10:00,Sul,SU-01,84.51,128.55,2,172.02
2026-01-16 10:00,Sul,SU-02,64.61,101.89,3,171.81
2026-01-16 11:00,Centro-Oeste,CE-01,52.92,102.86,2,163.64
2026-01-16 11:00,Centro-Oeste,CE-02,66.57,133.39,2,144.41
2026-01-16 11:00,Nordeste,NO-01,73.45,116.7,1,167.39
2026-01-16 11:00,Nordeste,NO-02,71.17,121.88,3,148.02
2026-01-16 11:00,Norte,NO-01,83.54,131.13,5,156.13
2026-01-16 11:00,Norte,NO-02,63.44,100.19,1,168.9
2026-01-16 11:00,Sudeste,SU-01,71.7,104.1,5,192.72
2026-01-16 11:00,Sudeste,SU-02,81.92,112.77,2,205.43
2026-01-16 11:00,Sul,SU-01,74.37,134.77,2,163.42
2026-01-16 11:00,Sul,SU-02,66.19,101.73,3,176.94
2026-01-16 12:00,Centro-Oeste,CE-01,61.01,98.71,2,150.96
2026-01-16 12:00,Centro-Oeste,CE-02,73.13,131.11,2,151.12
2026-01-16 12:00,Nordeste,NO-01,75.54,122.08,1,165.54
2026-01-16 12:00,Nordeste,NO-02,73.56,117.46,3,168.11
2026-01-16 12:00,Norte,NO-01,88.53,133.45,5,198.89
2026-01-16 12:00,Norte,NO-02,62.57,97.98,1,167.14
2026-01-16 12:00,Sudeste,SU-01,75.7,102.09,5,229.92
2026-01-16 12:00,Sudeste,SU-02,87.29,118.74,2,216.76
2026-01-16 12:00,Sul,SU-01,85.7,131.35,2,176.59
2026-01-16 12:00,Sul,SU-02,70.43,102.72,3,188.28
2026-01-16 13:00,Centro-Oeste,CE-01,61.1,97.52,2,173.68
2026-01-16 13:00,Centro-Oeste,CE-02,75.79,137.03,2,152.78
2026-01-16 13:00,Nordeste,NO-01,80.48,114.94,1,207.61
2026-01-16 13:00,Nordeste,NO-02,77.15,119.87,3,178.67
2026-01-16 13:00,Norte,NO-01,91.03,131.85,5,189.08
2026-01-16 13:00,Norte,NO-02,63.3,98.28,1,186.53
2026-01-16 13:00,Sudeste,SU-01,77.27,99.39,5,235.77
2026-01-16 13:00,Sudeste,SU-02,95.89,114.92,2,264.11
2026-01-16 13:00,Sul,SU-01,87.06,125.24,2,195.85
2026-01-16 13:00,Sul,SU-02,71.17,101.69,3,195.27
2026-01-16 14:00,Centro-Oeste,CE-01,66.24,100.87,2,178.96
2026-01-16 14:00,Centro-Oeste,CE-02,81.47,134.28,2,149.65
2026-01-16 14:00,Nordeste,NO-01,86.32,115.45,1,216.82
2026-01-16 14:00,Nordeste,NO-02,74.52,117.68,3,173.54
2026-01-16 14:00,Norte,NO-01,91.11,130.65,5,185.21
2026-01-16 14:00,Norte,NO-02,69.78,98.65,1,204.64
2026-01-16 14:00,Sudeste,SU-01,80.5,98.61,5,257.44
2026-01-16 14:00,Sudeste,SU-02,101.1,114.95,2,290.61
2026-01-16 14:00,Sul,SU-01,85.47,130.99,2,181.48
2026-01-16 14:00,Sul,SU-02,75.49,99.72,3,217.23
2026-01-16 15:00,Centro-Oeste,CE-01,68.16,96.06,2,206.75
2026-01-16 15:00,Centro-Oeste,CE-02,84.45,130.51,2,162.15
2026-01-16 15:00,Nordeste,NO-01,82.68,114.41,1,214.98
2026-01-16 15:00,Nordeste,NO-02,83.24,114.99,3,219.71
2026-01-16 15:00,Norte,NO-01,101.23,129.28,5,236.65
2026-01-16 15:00,Norte,NO-02,68.0,97.61,1,206.16
2026-01-16 15:00,Sudeste,SU-01,85.18,97.56,5,270.05
2026-01-16 15:00,Sudeste,SU-02,97.76,113.48,2,307.48
2026-01-16 15:00,Sul,SU-01,96.95,128.02,2,231.72
2026-01-16 15:00,Sul,SU-02,75.89,99.77,3,234.81
2026-01-16 16:00,Centro-Oeste,CE-01,71.84,95.51,2,217.93
2026-01-16 16:00,Centro-Oeste,CE-02,93.67,126.92,2,216.65
2026-01-16 16:00,Nordeste,NO-01,87.0,112.47,1,248.73
2026-01-16 16:00,Nordeste,NO-02,86.99,109.97,3,246.86
2026-01-16 16:00,Norte,NO-01,105.29,128.81,5,256.61
2026-01-16 16:00,Norte,NO-02,73.43,95.12,1,244.59
2026-01-16 16:00,Sudeste,SU-01,85.25,98.3,5,280.84
2026-01-16 16:00,Sudeste,SU-02,102.17,115.21,2,298.81
2026-01-16 16:00,Sul,SU-01,94.54,130.34,2,210.96
2026-01-16 16:00,Sul,SU-02,77.52,99.91,3,245.19
2026-01-16 17:00,Centro-Oeste,CE-01,75.75,95.9,2,258.95
2026-01-16 17:00,Centro-Oeste,CE-02,91.42,130.19,2,203.97
2026-01-16 17:00,Nordeste,NO-01,90.58,111.98,1,253.72
2026-01-16 17:00,Nordeste,NO-02,84.84,114.66,3,217.91
2026-01-16 17:00,Norte,NO-01,103.34,127.35,5,256.15
2026-01-16 17:00,Norte,NO-02,74.79,95.52,1,253.09
2026-01-16 17:00,Sudeste,SU-01,90.62,98.74,5,301.21
2026-01-16 17:00,Sudeste,SU-02,105.66,108.56,2,336.58
2026-01-16 17:00,Sul,SU-01,106.53,125.27,2,278.59
2026-01-16 17:00,Sul,SU-02,82.84,100.09,3,265.62
2026-01-16 18:00,Centro-Oeste,CE-01,83.55,94.95,2,296.51
2026-01-16 18:00,Centro-Oeste,CE-02,88.53,126.26,2,209.98
2026-01-16 18:00,Nordeste,NO-01,90.36,111.69,1,256.89
2026-01-16 18:00,Nordeste,NO-02,88.94,112.35,3,254.43
2026-01-16 18:00,Norte,NO-01,104.49,125.99,5,268.4
2026-01-16 18:00,Norte,NO-02,74.19,94.47,1,227.36
2026-01-16 18:00,Sudeste,SU-01,83.81,92.21,5,298.87
2026-01-16 18:00,Sudeste,SU-02,100.34,107.23,2,313.1
2026-01-16 18:00,Sul,SU-01,105.47,128.71,2,264.45
2026-01-16 18:00,Sul,SU-02,82.17,98.11,3,265.31
2026-01-16 19:00,Centro-Oeste,CE-01,73.91,89.56,2,272.97
2026-01-16 19:00,Centro-Oeste,CE-02,97.14,128.81,2,221.91
2026-01-16 19:00,Nordeste,NO-01,85.86,111.75,1,231.7
2026-01-16 19:00,Nordeste,NO-02,87.77,110.9,3,237.0
2026-01-16 19:00,Norte,NO-01,104.38,126.04,5,271.39
2026-01-16 19:00,Norte,NO-02,70.09,87.18,1,245.73
2026-01-16 19:00,Sudeste,SU-01,87.47,94.44,5,314.51
2026-01-16 19:00,Sudeste,SU-02,106.3,103.46,2,360.86
2026-01-16 19:00,Sul,SU-01,102.13,127.15,2,255.96
2026-01-16 19:00,Sul,SU-02,84.69,97.97,3,275.39
2026-01-16 20:00,Centro-Oeste,CE-01,77.92,91.3,2,282.14
2026-01-16 20:00,Centro-Oeste,CE-02,99.68,121.79,2,260.17
2026-01-16 20:00,Nordeste,NO-01,89.13,109.04,1,265.09
2026-01-16 20:00,Nordeste,NO-02,83.34,109.58,3,219.28
2026-01-16 20:00,Norte,NO-01,100.9,123.87,5,274.71
2026-01-16 20:00,Norte,NO-02,76.28,90.3,1,265.47
2026-01-16 20:00,Sudeste,SU-01,88.4,91.35,5,326.39
2026-01-16 20:00,Sudeste,SU-02,104.99,103.0,2,367.22
2026-01-16 20:00,Sul,SU-01,105.78,122.78,2,270.9
2026-01-16 20:00,Sul,SU-02,79.82,91.57,3,291.36
2026-01-16 21:00,Centro-Oeste,CE-01,79.63,87.19,2,301.09
2026-01-16 21:00,Centro-Oeste,CE-02,97.42,124.62,2,242.52
2026-01-16 21:00,Nordeste,NO-01,90.53,106.8,1,264.73
2026-01-16 21:00,Nordeste,NO-02,87.82,108.23,3,258.98
2026-01-16 21:00,Norte,NO-01,99.24,118.17,5,257.99
2026-01-16 21:00,Norte,NO-02,69.96,91.32,1,237.7
2026-01-16 21:00,Sudeste,SU-01,83.9,87.13,5,325.43
2026-01-16 21:00,Sudeste,SU-02,93.27,101.27,2,307.11
2026-01-16 21:00,Sul,SU-01,106.98,120.02,2,298.15
2026-01-16 21:00,Sul,SU-02,81.86,95.13,3,274.07
2026-01-16 22:00,Centro-Oeste,CE-01,79.04,90.08,2,282.14
2026-01-16 22:00,Centro-Oeste,CE-02,91.87,118.83,2,219.65
2026-01-16 22:00,Nordeste,NO-01,84.19,107.21,1,244.95
2026-01-16 22:00,Nordeste,NO-02,87.59,105.73,3,259.5
2026-01-16 22:00,Norte,NO-01,97.58,117.81,5,266.27
2026-01-16 22:00,Norte,NO-02,69.71,90.6,1,225.41
2026-01-16 22:00,Sudeste,SU-01,83.52,92.67,5,308.6
2026-01-16 22:00,Sudeste,SU-02,95.03,101.61,2,325.08
2026-01-16 22:00,Sul,SU-01,102.73,121.7,2,259.85
2026-01-16 22:00,Sul,SU-02,78.85,93.81,3,264.62
2026-01-16 23:00,Centro-Oeste,CE-01,75.89,87.93,2,285.19
2026-01-16 23:00,Centro-Oeste,CE-02,92.59,123.06,2,217.26
2026-01-16 23:00,Nordeste,NO-01,87.06,103.36,1,275.73
2026-01-16 23:00,Nordeste,NO-02,84.29,109.53,3,238.64
2026-01-16 23:00,Norte,NO-01,90.95,116.58,5,237.19
2026-01-16 23:00,Norte,NO-02,66.9,85.73,1,235.49
2026-01-16 23:00,Sudeste,SU-01,80.17,89.79,5,299.46
2026-01-16 23:00,Sudeste,SU-02,92.51,103.08,2,310.95
2026-01-16 23:00,Sul,SU-01,104.78,117.2,2,289.95
2026-01-16 23:00,Sul,SU-02,83.8,91.5,3,316.89
2026-01-17 00:00,Centro-Oeste,CE-01,64.91,89.25,2,221.61
2026-01-17 00:00,Centro-Oeste,CE-02,79.97,122.62,2,170.43
2026-01-17 00:00,Nordeste,NO-01,81.05,102.11,1,238.98
2026-01-17 00:00,Nordeste,NO-02,71.26,107.68,3,175.61
2026-01-17 00:00,Norte,NO-01,84.01,122.18,5,199.78
2026-01-17 00:00,Norte,NO-02,59.94,86.63,1,208.26
2026-01-17 00:00,Sudeste,SU-01,68.45,89.08,5,222.84
2026-01-17 00:00,Sudeste,SU-02,77.73,99.43,2,243.08
2026-01-17 00:00,Sul,SU-01,95.9,115.98,2,257.81
2026-01-17 00:00,Sul,SU-02,70.5,90.05,3,253.94
2026-01-17 01:00,Centro-Oeste,CE-01,66.28,87.09,2,233.15
2026-01-17 01:00,Centro-Oeste,CE-02,80.19,122.62,2,177.01
2026-01-17 01:00,Nordeste,NO-01,72.27,108.51,1,201.18
2026-01-17 01:00,Nordeste,NO-02,69.73,106.45,3,178.32
2026-01-17 01:00,Norte,NO-01,76.94,120.46,5,164.3
2026-01-17 01:00,Norte,NO-02,57.62,87.76,1,170.63
2026-01-17 01:00,Sudeste,SU-01,64.87,91.0,5,210.6
2026-01-17 01:00,Sudeste,SU-02,74.75,104.7,2,199.29
2026-01-17 01:00,Sul,SU-01,85.53,117.3,2,217.21
2026-01-17 01:00,Sul,SU-02,70.56,90.16,3,245.24
2026-01-17 02:00,Centro-Oeste,CE-01,59.79,84.43,2,188.87
2026-01-17 02:00,Centro-Oeste,CE-02,76.12,115.65,2,188.59
2026-01-17 02:00,Nordeste,NO-01,69.06,108.4,1,166.79
2026-01-17 02:00,Nordeste,NO-02,66.71,109.41,3,152.29
2026-01-17 02:00,Norte,NO-01,70.42,112.55,5,163.2
2026-01-17 02:00,Norte,NO-02,50.92,89.25,1,140.74
2026-01-17 02:00,Sudeste,SU-01,61.12,89.03,5,193.14
2026-01-17 02:00,Sudeste,SU-02,71.37,100.49,2,208.11
2026-01-17 02:00,Sul,SU-01,83.56,117.93,2,194.29
2026-01-17 02:00,Sul,SU-02,59.99,93.82,3,159.19
2026-01-17 03:00,Centro-Oeste,CE-01,58.14,91.07,2,168.49
2026-01-17 03:00,Centro-Oeste,CE-02,67.04,117.08,2,146.84
2026-01-17 03:00,Nordeste,NO-01,66.89,104.55,1,168.94
2026-01-17 03:00,Nordeste,NO-02,65.44,105.22,3,161.81
2026-01-17 03:00,Norte,NO-01,70.76,118.48,5,153.09
2026-01-17 03:00,Norte,NO-02,52.13,89.92,1,149.97
2026-01-17 03:00,Sudeste,SU-01,58.76,91.01,5,193.16
2026-01-17 03:00,Sudeste,SU-02,69.82,101.48,2,206.43
2026-01-17 03:00,Sul,SU-01,80.36,118.76,2,169.31
2026-01-17 03:00,Sul,SU-02,67.0,91.58,3,213.25
2026-01-17 04:00,Centro-Oeste,CE-01,53.26,91.3,2,151.7
2026-01-17 04:00,Centro-Oeste,CE-02,60.1,121.37,2,147.4
2026-01-17 04:00,Nordeste,NO-01,60.2,108.17,1,149.15
2026-01-17 04:00,Nordeste,NO-02,61.38,109.24,3,132.7
2026-01-17 04:00,Norte,NO-01,68.14,126.76,5,138.44
2026-01-17 04:00,Norte,NO-02,52.96,87.66,1,157.89
2026-01-17 04:00,Sudeste,SU-01,56.55,93.2,5,166.1
2026-01-17 04:00,Sudeste,SU-02,66.34,103.53,2,190.43
2026-01-17 04:00,Sul,SU-01,74.32,118.17,2,162.88
2026-01-17 04:00,Sul,SU-02,59.95,94.67,3,172.44
2026-01-17 05:00,Centro-Oeste,CE-01,52.08,87.01,2,144.53
2026-01-17 05:00,Centro-Oeste,CE-02,63.97,120.54,2,167.13
2026-01-17 05:00,Nordeste,NO-01,59.64,109.4,1,142.14
2026-01-17 05:00,Nordeste,NO-02,60.88,107.69,3,156.39
2026-01-17 05:00,Norte,NO-01,68.88,122.1,5,142.74
2026-01-17 05:00,Norte,NO-02,46.83,90.73,1,142.33
2026-01-17 05:00,Sudeste,SU-01,56.08,93.58,5,150.32
2026-01-17 05:00,Sudeste,SU-02,62.72,106.08,2,136.93
2026-01-17 05:00,Sul,SU-01,72.4,124.69,2,149.7
2026-01-17 05:00,Sul,SU-02,55.89,100.55,3,151.28
2026-01-17 06:00,Centro-Oeste,CE-01,47.85,91.96,2,128.69
2026-01-17 06:00,Centro-Oeste,CE-02,61.07,126.89,2,159.54
2026-01-17 06:00,Nordeste,NO-01,61.12,108.62,1,155.51
2026-01-17 06:00,Nordeste,NO-02,58.82,115.16,3,131.93
2026-01-17 06:00,Norte,NO-01,70.08,127.38,5,153.82
2026-01-17 06:00,Norte,NO-02,47.12,94.04,1,152.76
2026-01-17 06:00,Sudeste,SU-01,56.25,96.64,5,154.44
2026-01-17 06:00,Sudeste,SU-02,64.36,106.96,2,139.48
2026-01-17 06:00,Sul,SU-01,72.43,124.92,2,146.35
2026-01-17 06:00,Sul,SU-02,58.75,94.56,3,160.66
2026-01-17 07:00,Centro-Oeste,CE-01,49.4,91.71,2,151.2
2026-01-17 07:00,Centro-Oeste,CE-02,57.31,130.89,2,140.85
2026-01-17 07:00,Nordeste,NO-01,58.41,111.19,1,153.22
2026-01-17 07:00,Nordeste,NO-02,59.75,112.53,3,137.87
2026-01-17 07:00,Norte,NO-01,66.95,126.22,5,142.77
2026-01-17 07:00,Norte,NO-02,49.62,94.46,1,155.35
2026-01-17 07:00,Sudeste,SU-01,54.18,95.46,5,150.16
2026-01-17 07:00,Sudeste,SU-02,62.73,104.72,2,154.45
2026-01-17 07:00,Sul,SU-01,71.54,122.07,2,153.78
2026-01-17 07:00,Sul,SU-02,58.4,98.49,3,142.67
2026-01-17 08:00,Centro-Oeste,CE-01,48.49,97.74,2,144.2
2026-01-17 08:00,Centro-Oeste,CE-02,56.96,131.92,2,151.44
2026-01-17 08:00,Nordeste,NO-01,63.01,113.03,1,146.72
2026-01-17 08:00,Nordeste,NO-02,56.17,115.42,3,155.51
2026-01-17 08:00,Norte,NO-01,67.42,133.2,5,151.65
2026-01-17 08:00,Norte,NO-02,48.15,95.1,1,151.7
2026-01-17 08:00,Sudeste,SU-01,53.11,102.57,5,152.44
2026-01-17 08:00,Sudeste,SU-02,66.99,110.24,2,151.16
2026-01-17 08:00,Sul,SU-01,71.73,128.91,2,142.66
2026-01-17 08:00,Sul,SU-02,59.08,98.58,3,153.09
2026-01-17 09:00,Centro-Oeste,CE-01,47.67,95.17,2,134.54
2026-01-17 09:00,Centro-Oeste,CE-02,56.83,131.94,2,138.92
2026-01-17 09:00,Nordeste,NO-01,64.1,119.77,1,144.72
2026-01-17 09:00,Nordeste,NO-02,59.76,117.81,3,142.26
